Car Make,Car Model,Year,isElectric,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD)
Ferarri,812 Superfast,2020,False,6.2,369,577,3.7,125147
Skoda,Superb,2019,False,1.3,168,151,8.4,61274
SsangYong,Musso,2020,False,2.3,201,210,6.1,42629
SsangYong,Korando,2020,False,3.4,394,157,4.4,40510
Citroen,C5,2015,False,3.2,251,330,7.7,57496
Geely,Coolray,2024,False,1.7,138,138,6.6,18283
Great Wall,Wey VV7,2020,False,3.7,348,293,4.4,60076
Dacia,Sandero,2024,False,1.8,177,119,8.5,14657
Great Wall,Poer,2023,False,3.6,125,346,5.7,42642
Volkswagon,Golf,2024,False,3.4,279,329,5.6,78501
Peugeot,3008,2015,False,1.2,291,296,6.0,57038
Citroen,C4,2023,False,1.3,188,228,5.1,26088
Teslla,Model Y,2017,True,0.0,338,417,2.7,173669
Toyoto,RAV4,2024,False,1.5,395,216,7.9,70739
Proton,Iriz,2021,False,2.1,156,186,9.7,29653
Renault,Kadjar,2016,False,1.8,143,266,6.3,17283
Dacia,Sandero,2023,False,1.5,199,194,9.6,28504
Perodua,Axia,2015,False,1.9,103,174,9.6,11556
Chevrolett,Bolt,2020,True,0.0,762,516,5.3,44727
BYD,Tang,2017,False,1.9,260,261,8.4,15779
Suburu,Ascent,2020,False,2.4,209,202,6.6,73031
MG,Marvel R,2017,True,0.0,510,1045,2.7,174623
BYD,Tang,2021,False,2.5,388,152,4.8,50611
Peugeot,2008,2016,False,1.7,321,199,7.7,33707
Fourd,Explorer,2022,False,1.4,393,188,8.1,56011
Awdi,A4,2018,False,4.7,542,331,5.3,290725
Seat,Leon,2018,False,1.9,271,257,4.6,41754
Mercedez,EQS,2020,True,0.0,428,584,3.5,197968
SsangYong,Tivoli,2024,False,1.6,261,192,8.6,68030
Perodua,Myvi,2016,False,1.1,199,218,10.1,16157
Teslla,Roadster,2019,True,0.0,1006,730,3.9,136179
Fiat,Panda,2024,False,1.8,130,143,7.4,9332
McLarren,650S,2021,False,6.4,564,426,3.8,333574
Nisann,GT-R,2016,False,1.8,196,197,4.4,38763
Hyundai,Ioniq,2019,True,0.0,803,457,2.4,87879
Geely,Emgrand,2015,False,1.4,133,116,11.1,28698
Kia,Stinger,2018,False,2.3,72,220,6.9,19753
Skoda,Karoq,2024,False,1.0,198,214,6.8,30959
Infiniti,QX60,2018,False,1.3,160,262,8.3,47587
Mazada,MX-5 Miata,2015,False,3.7,359,208,4.3,52436
Toyoto,Corolla,2022,False,1.6,375,350,6.5,56281
Lexas,GS,2023,False,2.4,395,218,4.3,72150
Teslla,Model X,2024,True,0.0,246,277,2.2,118851
BWM,X5,2022,False,5.6,563,376,4.6,190442
Great Wall,Wey VV7,2015,False,3.9,376,262,7.8,32662
Mitsubishi,Outlander,2015,False,2.0,179,124,11.3,30320
MG,Cyberster,2016,False,3.4,370,163,5.6,68815
Chery,QQ,2023,False,2.4,127,181,8.4,12524
Chevrolett,Silverado,2018,False,3.8,145,297,5.7,62039
Lamborgini,Urus,2019,False,4.3,739,393,3.8,238976
Seat,Leon,2018,False,2.8,216,170,8.6,49685
Suzuki,Swift,2018,False,2.5,75,212,9.0,33678
Lada,Largus,2022,False,2.2,170,220,9.4,30946
Suzuki,Swift,2021,False,2.1,124,113,10.1,11914
Porche,911,2015,False,3.2,636,384,4.9,378929
Seat,Arona,2022,False,3.3,212,287,6.7,40864
Lexas,ES,2017,False,1.0,351,271,4.6,25609
Teslla,Model 3,2017,True,0.0,1008,834,4.7,48312
Geely,Atlas,2020,False,1.1,115,151,6.2,28939
Volkswagon,Atlas,2019,False,3.9,366,255,5.1,76355
Nisann,Sentra,2022,False,3.6,205,339,7.2,61880
Perodua,Aruz,2022,False,2.2,170,120,8.9,20216
Lamborgini,Aventador,2022,False,5.8,487,427,4.3,343090
Suburu,Legacy,2022,False,1.8,349,206,5.7,16048
Opel,Corsa,2018,False,3.9,149,180,8.0,73227
Chery,Arrizo,2022,False,2.4,188,131,7.9,29015
Skoda,Karoq,2016,False,3.4,125,255,7.9,36432
Hyundai,Sonata,2015,False,1.7,394,185,4.5,35534
Porche,Panamera,2023,False,2.6,337,509,4.7,95655
Lexas,LS,2019,False,3.3,400,154,4.0,18787
Lamborgini,Murcielago,2016,False,4.9,765,538,5.2,343210
Lexas,GS,2024,False,3.0,184,267,7.4,65392
Mitsubishi,Lancer,2015,False,1.1,123,177,8.4,18062
Proton,Persona,2024,False,1.3,159,187,6.1,31731
Great Wall,Poer,2015,False,3.4,353,158,5.7,74750
Volkswagon,ID.4,2015,True,0.0,786,522,2.4,105440
Seat,Ibiza,2023,False,2.2,189,341,7.3,65183
BWM,M3,2018,False,6.4,460,301,4.4,241521
Perodua,Aruz,2020,False,1.6,82,205,6.7,14186
Lexas,NX,2017,False,2.4,164,241,6.5,33564
Hondda,Insight,2019,True,0.0,419,586,4.2,191213
Kia,Optima,2017,False,2.4,112,153,11.8,26333
Awdi,A4,2024,False,6.4,479,619,3.8,318496
Renault,Clio,2021,False,2.4,310,338,7.5,63046
McLarren,720S,2023,False,5.1,304,631,2.8,385658
SsangYong,Rexton,2021,False,2.3,184,286,6.3,23311
Mazada,Mazda6,2018,False,1.0,165,318,7.8,67598
Geely,Atlas,2020,False,2.2,175,161,7.9,14261
Infiniti,QX50,2021,False,1.3,278,218,5.0,63180
Lexas,IS,2020,False,3.6,314,253,5.7,70082
Skoda,Karoq,2021,False,3.3,280,184,4.2,30467
Peugeot,308,2018,False,1.1,218,252,8.3,53860
Acurra,TLX,2021,False,1.8,285,196,5.7,34194
Volkswagon,Atlas,2018,False,1.1,326,226,6.0,30519
Lada,Largus,2019,False,1.9,71,213,9.2,16111
Porche,Panamera,2019,False,5.4,511,521,3.4,197978
Seat,Tarraco,2016,False,3.8,173,160,5.6,78725
Lexas,NX,2024,False,1.2,344,161,8.3,66003
Acurra,NSX,2024,False,2.8,215,322,9.0,16379
Teslla,Model S,2017,True,0.0,1019,348,4.6,69205
Lada,Granta,2016,False,2.1,190,151,10.7,21694
Toyoto,Corolla,2015,False,1.4,331,184,6.3,32574
Renault,Captur,2018,False,3.6,361,246,5.1,72295
Awdi,Q5,2016,False,4.8,626,489,4.4,365628
Peugeot,208,2015,False,2.6,130,211,7.8,72691
Hondda,Accord,2016,False,3.5,163,229,6.9,21827
Infiniti,QX60,2015,False,3.6,152,302,5.0,22246
Renault,Scenic,2019,False,3.6,396,270,8.8,25100
Infiniti,G37,2024,False,3.5,239,287,6.5,54928
Great Wall,Poer,2023,False,1.8,273,317,7.2,65086
Acurra,TSX,2022,False,3.1,312,246,6.2,63222
BWM,M3,2022,False,3.9,435,637,2.8,293537
Chery,Tiggo,2020,False,1.2,187,175,8.4,33272
Suburu,Legacy,2016,False,3.8,287,257,8.5,36839
MG,Cyberster,2021,False,1.2,243,154,5.5,64797
Perodua,Axia,2023,False,1.0,159,128,7.6,32771
BWM,i4,2020,True,0.0,919,856,3.1,78125
Skoda,Fabia,2015,False,1.3,162,204,6.7,51819
Dacia,Logan,2016,False,1.4,86,123,6.9,25551
Lexas,LC 500,2016,False,2.5,387,159,5.8,62635
Fourd,Mach-E,2020,True,0.0,800,333,3.5,105881
Teslla,Model 3,2018,True,0.0,639,788,6.1,121380
Mercedez,AMG GT,2023,False,4.3,659,498,4.6,105009
Opel,Grandland,2019,False,2.8,175,158,7.3,61678
Nisann,Rogue,2017,False,2.6,300,169,6.5,43156
Lamborgini,Gallardo,2018,False,2.4,738,509,4.3,106250
Volkswagon,Tiguan,2020,False,3.0,314,193,8.5,34897
Mitsubishi,Mirage,2019,False,1.2,124,127,10.0,22356
Hyundai,Sonata,2023,False,3.1,228,320,5.1,69944
Hyundai,Genesis,2024,False,2.7,298,332,5.8,31736
Dacia,Duster,2022,False,1.6,75,136,7.7,28684
Opel,Insignia,2020,False,3.8,391,210,7.3,53207
Mazada,RX-8,2021,False,1.7,174,254,6.9,41208
Lada,Niva,2019,False,1.3,88,143,10.1,34555
Fiat,Tipo,2023,False,1.9,185,135,7.4,15205
Proton,Iriz,2015,False,2.1,91,196,8.8,20294
Perodua,Axia,2019,False,1.6,103,210,7.9,33675
Great Wall,Ora Good Cat,2022,False,1.8,232,153,4.8,19834
Toyoto,Corolla,2018,False,3.4,135,342,8.3,65538
Acurra,TSX,2015,False,3.9,267,263,7.8,69600
Teslla,Model S,2021,True,0.0,667,647,2.0,188965
Lexas,LC 500,2018,False,3.5,185,205,5.5,60386
Mercedez,E63 AMG,2023,False,4.2,726,316,4.7,123326
Awdi,TT,2024,False,5.6,674,515,5.5,223606
Dacia,Logan,2015,False,1.6,85,201,8.1,20515
Hyundai,Genesis,2017,False,2.8,331,159,4.3,22673
Great Wall,Cannon,2021,False,2.0,174,285,5.8,58990
Volkswagon,Golf,2018,False,1.5,153,201,8.2,25176
Chevrolett,Tahoe,2021,False,2.8,222,286,6.5,29666
Geely,Coolray,2023,False,2.3,107,215,10.1,21475
Great Wall,Cannon,2016,False,3.0,134,264,4.6,19121
Suzuki,Jimny,2024,False,2.5,134,208,10.7,14685
Geely,Okavango,2024,False,1.3,133,218,10.2,12517
Nisann,Sentra,2016,False,1.5,238,212,7.2,36479
Nisann,Rogue,2018,False,1.6,190,204,7.5,69558
Suzuki,Baleno,2022,False,1.8,187,98,11.7,30266
Perodua,Aruz,2015,False,1.5,141,177,11.8,21409
Lada,Granta,2022,False,2.1,154,185,6.8,15041
McLarren,Artura,2020,False,4.3,488,303,2.9,93532
Fiat,Panda,2018,False,1.5,100,120,11.1,31993
Suzuki,Ignis,2016,False,2.2,158,114,11.1,9480
Teslla,Model X,2017,True,0.0,347,398,5.4,139774
Lexas,LS,2023,False,3.3,215,268,6.6,57893
Fiat,Punto,2019,False,2.2,87,158,6.4,20211
Opel,Grandland,2019,False,3.6,233,226,5.1,47372
Volkswagon,Tiguan,2023,False,1.3,323,201,6.5,60037
Chery,eQ1,2015,False,1.0,150,158,8.1,28885
McLarren,P1,2019,False,5.3,762,356,4.5,354908
Suzuki,Vitara,2021,False,1.0,72,140,11.9,27080
Hondda,Civic,2017,False,3.6,163,264,7.0,43229
Proton,X70,2020,False,2.2,197,153,6.6,33090
Suburu,Outback,2016,False,2.8,274,190,5.1,24729
McLarren,Artura,2023,False,4.4,395,571,3.6,175187
Awdi,RS6,2016,False,4.5,713,535,3.3,389169
Acurra,TLX,2016,False,3.1,170,307,6.6,42633
Mitsubishi,Galant,2021,False,1.4,88,175,9.6,30350
Proton,Saga,2018,False,1.7,126,141,10.1,12423
Citroen,C5,2018,False,3.7,338,182,8.2,58236
Teslla,Model 3,2024,True,0.0,303,284,3.0,88310
Great Wall,Poer,2018,False,3.2,159,217,4.0,34069
Dacia,Spring,2021,False,2.3,97,122,9.5,9807
BYD,Tang,2021,False,1.5,289,230,8.8,18931
Renault,Clio,2016,False,1.5,147,287,5.5,78887
Porche,Cayman,2020,False,4.1,654,643,5.5,175657
Kia,Forte,2016,False,2.3,108,212,10.3,8085
Porche,911,2017,False,4.3,469,484,3.1,113768
Fiat,Tipo,2018,False,1.8,118,153,11.4,9253
Acurra,MDX,2022,False,1.1,251,211,5.3,34594
SsangYong,Tivoli,2021,False,1.3,196,184,6.3,37318
Teslla,Model 3,2021,True,0.0,671,852,2.6,100620
Chevrolett,Malibu,2017,False,3.2,290,293,7.5,48209
Chery,eQ1,2021,False,1.3,112,97,9.2,16704
Lexas,LS,2024,False,1.4,399,319,8.3,25124
Porche,Panamera,2015,False,3.7,548,450,4.6,325699
Mercedez,AMG GT,2022,False,5.7,535,551,5.0,186224
Porche,Boxster,2016,False,2.8,678,460,4.6,313014
BYD,Han,2022,False,3.9,255,281,8.5,48639
Lamborgini,Urus,2021,False,3.0,649,575,3.5,355461
Geely,Emgrand,2017,False,1.8,120,198,6.2,18149
Lexas,GS,2015,False,2.3,208,307,4.9,47946
Lexas,LS,2018,False,2.9,130,294,4.9,35600
Citroen,C4,2020,False,2.3,179,280,5.6,15325
Renault,Kadjar,2021,False,3.0,348,238,4.1,29221
Peugeot,2008,2024,False,1.8,395,307,6.0,41165
Citroen,C3,2020,False,3.2,165,282,6.9,36244
MG,HS,2020,False,1.1,373,280,5.3,55159
Citroen,C3,2024,False,2.2,234,192,4.6,52810
Citroen,Picasso,2022,False,1.2,170,261,8.5,30933
Porche,Cayman,2020,False,5.1,531,423,3.6,142527
Ferarri,SF90,2024,False,5.7,660,283,4.1,169212
Awdi,RS6,2019,False,2.4,565,492,3.3,377543
Porche,Boxster,2018,False,6.4,525,292,4.2,258180
Mazada,RX-8,2022,False,1.3,312,262,6.1,47751
Peugeot,508,2021,False,3.5,359,255,5.2,56994
Lada,XRAY,2021,False,1.9,109,112,10.2,21992
Peugeot,208,2022,False,1.7,165,326,7.5,28772
Porche,Boxster,2024,False,6.4,501,461,4.5,185724
Chery,QQ,2017,False,1.6,159,122,8.8,21072
Chery,QQ,2019,False,1.6,156,185,8.1,8342
Opel,Grandland,2024,False,2.2,286,290,7.4,45019
Citroen,C4,2016,False,2.4,174,174,8.5,72606
Citroen,C3,2017,False,3.5,386,197,5.8,52168
Acurra,RDX,2018,False,3.8,245,299,6.8,43106
Fourd,Mach-E,2017,True,0.0,750,301,6.0,81639
Hondda,Pilot,2015,False,3.3,188,350,7.3,68779
Hyundai,Ioniq,2020,True,0.0,259,1029,4.6,198367
Dacia,Spring,2019,False,1.5,133,217,10.1,9539
Perodua,Axia,2016,False,1.2,146,219,9.3,24333
Lada,XRAY,2020,False,1.8,186,123,6.2,23798
Seat,Arona,2016,False,2.8,268,326,5.5,63691
Suzuki,Baleno,2024,False,1.1,79,101,9.5,11490
Ferarri,Portofino,2017,False,5.2,504,558,3.9,331255
Chery,eQ1,2016,False,1.1,143,187,10.2,28184
Citroen,Berlingo,2023,False,4.0,370,156,5.9,69542
Toyoto,RAV4,2017,False,3.4,175,235,5.2,54037
Seat,Ateca,2024,False,3.9,305,347,6.6,16486
Mitsubishi,Lancer,2023,False,1.5,103,171,9.5,12007
Seat,Arona,2023,False,3.7,355,269,5.6,44087
BYD,Atto 3,2018,True,0.0,842,735,6.0,64849
Seat,Arona,2019,False,3.2,173,339,8.3,55803
Suburu,WRX,2020,False,1.1,367,327,8.9,33175
Dacia,Sandero,2022,False,1.9,194,186,11.9,21025
Lamborgini,Aventador,2021,False,6.4,754,310,3.4,114526
Hyundai,Genesis,2019,False,1.2,241,216,4.4,75983
Toyoto,Corolla,2020,False,3.2,311,315,5.8,33342
BWM,X3,2022,False,3.1,465,495,3.8,374848
Citroen,C5,2019,False,2.7,339,303,6.8,46743
Lexas,LC 500,2023,False,3.6,271,307,5.1,49829
Mercedez,E63 AMG,2019,False,5.4,603,615,3.2,85191
Toyoto,Corolla,2016,False,1.1,324,176,5.3,39624
Volkswagon,Tiguan,2016,False,2.2,192,243,5.8,34299
Fiat,Tipo,2018,False,2.1,127,148,10.1,20409
Mercedez,AMG GT,2018,False,4.4,541,380,4.2,363426
Toyoto,Highlander,2023,False,3.9,192,233,6.3,64822
Toyoto,Supra,2020,False,1.6,254,267,5.1,44319
Dacia,Duster,2015,False,1.5,98,96,8.7,11205
Acurra,ILX,2016,False,3.7,176,280,8.7,66396
Toyoto,Camry,2023,False,3.5,278,236,5.4,46591
Toyoto,Camry,2016,False,3.4,378,331,7.1,69382
Suzuki,Ignis,2022,False,1.3,191,152,9.2,15011
Geely,Azkarra,2017,False,1.8,124,194,6.4,26352
Proton,Exora,2020,False,1.3,152,169,9.1,10767
MG,HS,2016,False,3.4,165,193,6.2,24519
Citroen,Picasso,2017,False,1.3,358,161,8.9,34618
Toyoto,Highlander,2020,False,3.5,352,291,7.1,35204
Lexas,GS,2020,False,2.9,182,328,8.3,55584
Porche,Cayenne,2024,False,5.6,597,311,5.1,193269
Lexas,IS,2015,False,1.3,394,188,4.3,71564
Ferarri,488 GTB,2019,False,6.4,388,395,2.9,277955
MG,5,2016,False,2.6,256,201,6.0,48437
Mitsubishi,Eclipse Cross,2024,False,1.1,89,119,10.7,23053
Infiniti,QX80,2018,False,4.0,180,302,5.6,16800
Skoda,Superb,2020,False,2.8,129,166,6.5,21575
Infiniti,Q60,2024,False,1.9,340,215,6.9,54814
Peugeot,308,2019,False,3.1,199,208,8.5,49069
Toyoto,Corolla,2022,False,3.0,230,179,7.0,49097
BWM,M8,2019,False,5.5,386,297,3.9,292475
Chery,Tiggo,2018,False,2.1,169,191,8.8,8152
Ferarri,SF90,2018,False,5.5,423,564,3.6,250078
Hondda,Insight,2019,True,0.0,577,399,5.2,99195
Nisann,Leaf,2022,True,0.0,780,888,4.1,166273
Volkswagon,Tiguan,2024,False,3.7,261,154,4.9,18048
Suburu,Legacy,2021,False,3.7,222,171,7.0,64480
Lada,XRAY,2019,False,1.1,163,215,12.0,24591
Lexas,ES,2017,False,2.4,350,155,4.1,23099
Chery,Arrizo,2020,False,1.4,180,91,10.6,17085
Lexas,LS,2015,False,3.1,259,334,8.9,34614
Citroen,Picasso,2023,False,1.4,183,248,6.7,44516
Citroen,Berlingo,2021,False,2.6,258,263,7.4,74846
Perodua,Myvi,2021,False,2.4,187,130,9.1,13273
Hyundai,Tucson,2022,False,2.7,334,317,4.9,73253
Porche,Cayenne,2022,False,3.1,395,329,3.0,380759
Suzuki,Ignis,2024,False,1.0,110,162,10.2,26419
McLarren,GT,2024,False,4.1,692,534,4.3,246515
Hondda,NSX,2024,False,2.7,311,194,4.8,56552
Chevrolett,Camaro,2018,False,1.2,365,163,5.0,79074
Dacia,Sandero,2015,False,1.3,181,128,8.0,21159
Toyoto,Camry,2021,False,1.9,349,275,8.9,36741
Awdi,TT,2019,False,6.3,437,403,5.4,101554
Awdi,R8,2016,False,4.1,536,472,3.4,304089
Awdi,R8,2015,False,3.2,371,455,2.8,165916
Hondda,CR-V,2018,False,3.5,300,164,6.9,19637
Lamborgini,Aventador,2015,False,4.5,649,374,2.8,215040
Infiniti,G37,2020,False,1.9,310,250,6.3,40782
Kia,Sorento,2022,False,1.1,150,123,9.6,22034
Lada,Largus,2015,False,1.2,127,177,9.4,30146
BWM,330i,2015,False,3.4,360,474,3.6,288740
Suburu,Impreza,2015,False,2.0,222,262,5.3,50386
Nisann,Leaf,2024,True,0.0,268,457,2.2,77933
Chevrolett,Malibu,2015,False,2.3,181,327,5.7,21304
Dacia,Duster,2022,False,1.8,163,120,11.4,11680
BWM,X5,2019,False,2.5,571,539,3.3,384259
Renault,Scenic,2024,False,2.2,355,174,6.3,55379
Opel,Corsa,2021,False,1.1,177,192,6.9,46007
SsangYong,Rexton,2020,False,2.4,226,162,8.4,58996
Porche,Boxster,2016,False,3.9,571,599,4.4,356353
McLarren,720S,2020,False,3.1,395,597,5.5,175168
Mitsubishi,Galant,2018,False,2.0,187,107,6.3,25002
Geely,Coolray,2018,False,1.2,101,185,10.5,34525
Perodua,Alza,2024,False,1.6,79,162,9.0,24800
Renault,Scenic,2019,False,2.0,400,311,4.3,54006
Lexas,LC 500,2017,False,1.9,320,287,4.8,40309
Great Wall,Ora Good Cat,2015,False,3.9,254,340,6.5,16248
Seat,Ibiza,2017,False,1.2,261,339,6.8,73205
Lada,Granta,2016,False,2.3,111,128,9.8,28305
Mercedez,C63 AMG,2018,False,6.4,799,442,5.4,303119
McLarren,P1,2022,False,2.6,704,530,2.5,83779
Perodua,Alza,2018,False,2.3,141,120,9.2,8465
Lada,XRAY,2021,False,2.2,79,116,10.8,14955
Acurra,MDX,2015,False,2.0,336,319,8.9,64399
Mercedez,G-Wagon,2022,False,6.5,799,319,4.0,113290
Lexas,LS,2024,False,3.8,222,178,8.5,37752
Lamborgini,Murcielago,2022,False,5.1,508,607,4.2,360027
Mercedez,S-Class,2015,False,5.4,464,317,4.0,267414
Seat,Ateca,2015,False,2.8,230,246,6.4,46727
Mazada,MX-5 Miata,2016,False,1.1,182,237,6.0,36010
Hyundai,Genesis,2020,False,1.5,203,293,6.2,21897
SsangYong,Rexton,2016,False,2.8,177,256,7.1,74807
McLarren,Artura,2021,False,4.9,629,529,5.1,292905
Lamborgini,Urus,2020,False,4.2,505,514,4.0,144908
Skoda,Superb,2016,False,2.1,378,236,7.8,30427
Perodua,Bezza,2018,False,2.2,95,197,6.9,33156
Lamborgini,Murcielago,2015,False,3.2,418,369,2.6,155577
Suburu,Impreza,2020,False,1.6,312,195,6.6,18563
Fourd,Mustang,2022,False,2.3,256,296,4.1,51670
Teslla,Model 3,2024,True,0.0,239,464,6.3,171185
Acurra,TSX,2022,False,1.0,367,182,4.2,19720
McLarren,GT,2023,False,3.6,767,344,5.0,140710
Hyundai,Tucson,2024,False,2.4,142,237,8.2,78828
Suburu,Outback,2017,False,1.8,385,170,4.9,55373
Kia,Optima,2019,False,1.2,136,90,6.8,28739
Fiat,500X,2021,False,2.2,89,95,6.7,12663
Lexas,LC 500,2021,False,3.0,147,217,6.1,46257
Suzuki,Swift,2019,False,2.3,150,107,7.2,18091
Perodua,Aruz,2015,False,2.0,190,96,7.8,13721
Kia,Optima,2023,False,1.3,144,189,6.8,12216
Great Wall,Cannon,2018,False,2.2,189,273,8.6,74459
Proton,Exora,2016,False,2.1,114,103,11.0,15493
Lamborgini,Gallardo,2021,False,4.4,418,617,5.0,217525
Suburu,Forester,2021,False,1.6,307,265,7.7,26092
Fourd,Mustang,2023,False,3.1,204,245,5.1,65377
Proton,X70,2016,False,1.4,151,211,11.0,30220
Suzuki,Jimny,2017,False,1.1,190,166,7.7,29318
Fiat,Tipo,2019,False,1.8,154,139,8.7,28035
Hyundai,Genesis,2021,False,2.2,157,190,7.1,34003
Lexas,RX,2016,False,2.7,168,166,6.4,15608
Lada,Largus,2021,False,2.1,129,101,8.3,32900
Mazada,CX-5,2015,False,1.3,262,348,8.4,57304
Volkswagon,Atlas,2020,False,1.4,253,307,7.9,44989
Perodua,Alza,2020,False,2.3,106,191,10.5,18087
Skoda,Superb,2017,False,3.9,251,206,5.8,30995
Chery,QQ,2017,False,1.1,156,93,10.9,33313
Suburu,Ascent,2021,False,3.7,328,282,4.9,40742
Hondda,Insight,2019,True,0.0,346,488,3.7,170229
Suburu,Ascent,2016,False,3.6,396,181,5.7,42101
Seat,Leon,2018,False,3.8,221,249,4.3,50228
Chery,Tiggo,2017,False,2.3,84,152,10.6,22381
Porche,Macan,2016,False,5.6,630,380,4.2,291452
Skoda,Kodiaq,2017,False,2.2,340,255,5.8,49591
Suzuki,Baleno,2020,False,2.0,79,152,12.0,17574
Citroen,C3,2018,False,1.9,222,179,8.8,25577
Toyoto,RAV4,2024,False,1.1,246,169,6.5,15774
Mazada,MX-5 Miata,2017,False,3.6,383,157,5.7,45928
Mitsubishi,Lancer,2024,False,1.7,136,182,9.8,14673
SsangYong,Korando,2022,False,2.1,259,172,5.9,71202
Geely,Atlas,2017,False,2.4,173,147,11.2,8586
Lexas,IS,2023,False,1.5,345,303,6.5,57657
SsangYong,Korando,2022,False,1.4,186,296,5.4,65725
Skoda,Fabia,2023,False,1.5,155,326,6.2,34540
Opel,Astra,2023,False,3.2,275,257,5.9,29009
Citroen,C5,2018,False,2.4,186,241,6.6,79895
Toyoto,Supra,2019,False,2.6,155,333,5.9,18590
Ferarri,812 Superfast,2020,False,2.8,340,572,4.1,291556
Seat,Ateca,2018,False,2.0,379,157,8.9,39130
Geely,Coolray,2023,False,1.4,180,197,9.5,32509
Hyundai,Elantra,2020,False,1.3,198,247,7.2,32224
Lada,Niva,2022,False,1.7,79,147,8.1,31068
Skoda,Superb,2018,False,2.0,373,176,7.4,48786
Peugeot,508,2017,False,2.4,381,325,7.2,20858
Lamborgini,Gallardo,2023,False,2.9,678,300,2.7,103755
Ferarri,SF90,2018,False,3.1,555,460,3.5,321885
Fiat,Panda,2019,False,1.9,80,219,6.9,17826
Dacia,Spring,2017,False,2.0,96,166,9.5,23618
Citroen,C5,2023,False,1.3,140,334,8.5,35996
Peugeot,2008,2020,False,1.0,318,332,8.3,79216
SsangYong,Rexton,2021,False,1.5,267,334,8.9,45994
Citroen,C5,2015,False,1.4,140,225,8.5,54493
BYD,Tang,2022,False,2.6,285,215,7.6,77787
Awdi,RS6,2022,False,5.4,663,475,4.1,154482
Mazada,RX-8,2024,False,1.0,399,340,4.7,36094
BWM,X3,2015,False,3.1,505,446,4.8,372391
Hyundai,Sonata,2020,False,1.2,363,175,7.1,54660
Lexas,GS,2021,False,3.3,206,251,8.0,51916
Ferarri,488 GTB,2021,False,4.6,623,539,3.0,165352
Chevrolett,Tahoe,2015,False,1.1,344,322,4.4,39923
Seat,Tarraco,2020,False,3.6,259,349,5.4,28352
Fiat,Tipo,2022,False,2.3,81,134,10.1,17759
Mazada,Mazda6,2020,False,2.6,289,309,7.8,58206
Dacia,Spring,2019,False,1.8,99,175,6.5,22449
Fiat,500,2018,False,1.1,153,151,10.8,27747
Awdi,RS6,2018,False,4.6,794,436,3.4,161457
Toyoto,RAV4,2020,False,3.1,360,305,5.5,19384
Fourd,F-150,2024,False,3.0,266,194,7.8,71434
Teslla,Roadster,2015,True,0.0,493,684,4.9,68482
Infiniti,QX80,2021,False,3.0,142,340,6.1,25514
Seat,Tarraco,2016,False,2.0,329,236,8.8,31339
Hyundai,Tucson,2019,False,2.3,139,318,6.5,77113
Chery,QQ,2019,False,1.8,183,201,11.7,33967
Hyundai,Santa Fe,2019,False,3.6,147,318,5.8,36887
Awdi,e-tron,2015,True,0.0,746,1042,3.0,154699
Proton,Iriz,2024,False,1.8,78,212,6.4,14566
Porche,Panamera,2024,False,3.3,722,514,3.9,120744
Fourd,Mustang,2016,False,3.8,196,275,6.6,17588
McLarren,650S,2019,False,2.7,517,377,4.1,243887
Skoda,Karoq,2016,False,1.8,392,319,4.5,58054
Fiat,Tipo,2020,False,1.8,85,102,10.3,12021
Chevrolett,Camaro,2017,False,3.9,347,231,4.2,64730
Mercedez,G-Wagon,2022,False,2.5,588,381,4.4,133917
Volkswagon,ID.4,2021,True,0.0,463,609,3.6,62679
Lada,Granta,2019,False,1.8,94,178,6.3,18392
Teslla,Model X,2015,True,0.0,799,777,2.5,149301
Hondda,Insight,2024,True,0.0,710,285,2.1,79041
Nisann,Sentra,2022,False,2.4,126,251,7.0,39889
MG,5,2024,False,1.9,170,348,8.4,37216
Fiat,Tipo,2019,False,2.1,91,106,11.0,21095
Teslla,Model S,2021,True,0.0,329,991,3.9,79707
Geely,Azkarra,2024,False,1.8,92,96,6.0,33363
Fiat,Punto,2015,False,2.3,122,178,7.8,26911
Mercedez,S-Class,2020,False,6.3,302,446,4.7,196606
Renault,Megane,2023,False,3.0,279,295,5.6,19722
Geely,Atlas,2019,False,1.4,175,153,9.9,29790
Acurra,TSX,2017,False,3.9,220,274,4.5,34904
Suzuki,Vitara,2023,False,1.3,142,149,6.4,13190
Fourd,F-150,2022,False,1.6,223,184,7.9,68143
Chery,QQ,2015,False,1.5,135,213,6.2,23553
Suzuki,Swift,2017,False,1.1,93,219,10.3,20080
Chery,Arrizo,2023,False,2.2,177,189,10.5,29103
Hyundai,Genesis,2021,False,2.8,131,319,6.5,75966
Mazada,Mazda3,2016,False,2.0,221,189,5.8,60649
Renault,Kadjar,2024,False,3.3,373,282,8.5,48327
Skoda,Octavia,2023,False,3.9,143,221,7.4,72177
Mercedez,G-Wagon,2022,False,2.6,424,601,4.5,324243
SsangYong,Rexton,2017,False,1.0,252,206,6.3,36179
Chery,Arrizo,2023,False,1.3,81,191,6.4,8306
MG,5,2024,False,3.8,140,209,8.4,29916
Acurra,MDX,2023,False,3.6,316,159,4.6,27497
Porche,Boxster,2018,False,3.0,336,433,4.2,265824
Mercedez,AMG GT,2015,False,5.5,320,572,3.2,350228
Infiniti,QX60,2016,False,1.6,162,248,4.5,72897
